pick,stuart,johnson,hill,otc,pff,dr_av
23,0.4219653179190751,0.2533333333333333,0.2441041041041041,0.43690313778990447,0.48393021120293844,19.0
23,0.4219653179190751,0.2533333333333333,0.2441041041041041,0.43690313778990447,0.48393021120293844,36.0
23,0.4219653179190751,0.2533333333333333,0.2441041041041041,0.43690313778990447,0.48393021120293844,22.0
24,0.4161849710982659,0.24666666666666665,0.23648648648648649,0.42905866302864937,0.4765840220385674,109.0
24,0.4161849710982659,0.24666666666666665,0.23648648648648649,0.42905866302864937,0.4765840220385674,69.0
24,0.4161849710982659,0.24666666666666665,0.23648648648648649,0.42905866302864937,0.4765840220385674,10.0
24,0.4161849710982659,0.24666666666666665,0.23648648648648649,0.42905866302864937,0.4765840220385674,12.0
24,0.4161849710982659,0.24666666666666665,0.23648648648648649,0.42905866302864937,0.4765840220385674,44.0
24,0.4161849710982659,0.24666666666666665,0.23648648648648649,0.42905866302864937,0.4765840220385674,15.0
24,0.4161849710982659,0.24666666666666665,0.23648648648648649,0.42905866302864937,0.4765840220385674,7.0
24,0.4161849710982659,0.24666666666666665,0.23648648648648649,0.42905866302864937,0.4765840220385674,36.0
24,0.4161849710982659,0.24666666666666665,0.23648648648648649,0.42905866302864937,0.4765840220385674,38.0
24,0.4161849710982659,0.24666666666666665,0.23648648648648649,0.42905866302864937,0.4765840220385674,29.0
25,0.407514450867052,0.24,0.2291091091091091,0.4218963165075034,0.4692378328741965,17.0
25,0.407514450867052,0.24,0.2291091091091091,0.4218963165075034,0.4692378328741965,65.0
25,0.407514450867052,0.24,0.2291091091091091,0.4218963165075034,0.4692378328741965,43.0
25,0.407514450867052,0.24,0.2291091091091091,0.4218963165075034,0.4692378328741965,13.0
25,0.407514450867052,0.24,0.2291091091091091,0.4218963165075034,0.4692378328741965,41.0
25,0.407514450867052,0.24,0.2291091091091091,0.4218963165075034,0.4692378328741965,14.0
25,0.407514450867052,0.24,0.2291091091091091,0.4218963165075034,0.4692378328741965,11.0
25,0.407514450867052,0.24,0.2291091091091091,0.4218963165075034,0.4692378328741965,6.0
25,0.407514450867052,0.24,0.2291091091091091,0.4218963165075034,0.4692378328741965,24.0
25,0.407514450867052,0.24,0.2291091091091091,0.4218963165075034,0.4692378328741965,39.0
26,0.40173410404624277,0.23333333333333334,0.22196196196196197,0.4147339699863574,0.4618916437098255,4.0
26,0.40173410404624277,0.23333333333333334,0.22196196196196197,0.4147339699863574,0.4618916437098255,49.0
26,0.40173410404624277,0.23333333333333334,0.22196196196196197,0.4147339699863574,0.4618916437098255,9.0
26,0.40173410404624277,0.23333333333333334,0.22196196196196197,0.4147339699863574,0.4618916437098255,3.0
26,0.40173410404624277,0.23333333333333334,0.22196196196196197,0.4147339699863574,0.4618916437098255,4.0
26,0.40173410404624277,0.23333333333333334,0.22196196196196197,0.4147339699863574,0.4618916437098255,2.0
26,0.40173410404624277,0.23333333333333334,0.22196196196196197,0.4147339699863574,0.4618916437098255,13.0
26,0.40173410404624277,0.23333333333333334,0.22196196196196197,0.4147339699863574,0.4618916437098255,24.0
26,0.40173410404624277,0.23333333333333334,0.22196196196196197,0.4147339699863574,0.4618916437098255,28.0
26,0.40173410404624277,0.23333333333333334,0.22196196196196197,0.4147339699863574,0.4618916437098255,42.0
27,0.39306358381502887,0.22666666666666666,0.21502502502502502,0.407912687585266,0.45454545454545453,33.0
27,0.39306358381502887,0.22666666666666666,0.21502502502502502,0.407912687585266,0.45454545454545453,29.0
27,0.39306358381502887,0.22666666666666666,0.21502502502502502,0.407912687585266,0.45454545454545453,54.0
27,0.39306358381502887,0.22666666666666666,0.21502502502502502,0.407912687585266,0.45454545454545453,29.0
27,0.39306358381502887,0.22666666666666666,0.21502502502502502,0.407912687585266,0.45454545454545453,29.0
27,0.39306358381502887,0.22666666666666666,0.21502502502502502,0.407912687585266,0.45454545454545453,60.0
27,0.39306358381502887,0.22666666666666666,0.21502502502502502,0.407912687585266,0.45454545454545453,52.0
27,0.39306358381502887,0.22666666666666666,0.21502502502502502,0.407912687585266,0.45454545454545453,13.0
27,0.39306358381502887,0.22666666666666666,0.21502502502502502,0.407912687585266,0.45454545454545453,10.0
27,0.39306358381502887,0.22666666666666666,0.21502502502502502,0.407912687585266,0.45454545454545453,20.0
28,0.3872832369942197,0.22,0.20831831831831832,0.4014324693042292,0.44719926538108357,51.0
28,0.3872832369942197,0.22,0.20831831831831832,0.4014324693042292,0.44719926538108357,22.0
28,0.3872832369942197,0.22,0.20831831831831832,0.4014324693042292,0.44719926538108357,22.0
28,0.3872832369942197,0.22,0.20831831831831832,0.4014324693042292,0.44719926538108357,18.0
28,0.3872832369942197,0.22,0.20831831831831832,0.4014324693042292,0.44719926538108357,11.0
28,0.3872832369942197,0.22,0.20831831831831832,0.4014324693042292,0.44719926538108357,5.0
28,0.3872832369942197,0.22,0.20831831831831832,0.4014324693042292,0.44719926538108357,6.0
28,0.3872832369942197,0.22,0.20831831831831832,0.4014324693042292,0.44719926538108357,25.0
28,0.3872832369942197,0.22,0.20831831831831832,0.4014324693042292,0.44719926538108357,14.0
28,0.3872832369942197,0.22,0.20831831831831832,0.4014324693042292,0.44719926538108357,39.0
29,0.3815028901734104,0.21333333333333332,0.20181181181181182,0.3952933151432469,0.4398530762167126,7.0
29,0.3815028901734104,0.21333333333333332,0.20181181181181182,0.3952933151432469,0.4398530762167126,72.0
29,0.3815028901734104,0.21333333333333332,0.20181181181181182,0.3952933151432469,0.4398530762167126,16.0
29,0.3815028901734104,0.21333333333333332,0.20181181181181182,0.3952933151432469,0.4398530762167126,4.0
